step,stage,family,condition,episodes,visual_updates,loss,grad_norm,accuracy,frames,step_seconds,wall_utc
6128,joint,natural_spectrum,decision_D16,24512,322204,0.670326828956604,0.3311740458011627,0.5,27,0.6720000000204891,2026-09-13T01:56:42.193146+00:00
6129,joint,natural_spectrum,recall_N1,24516,322248,0.7362935543060303,0.592593789100647,0.25,11,0.3130000000819564,2026-09-13T01:56:42.520476+00:00
6130,joint,motion_direction,integrate_transient,24520,322292,1.3519737720489502,0.45314720273017883,0.25,11,0.29699999978765845,2026-09-13T01:56:42.824185+00:00
6131,joint,chromatic_increment,anchor,24524,322300,0.2550489008426666,8.952253341674805,1.0,2,0.07800000021234155,2026-09-13T01:56:42.908859+00:00
6132,joint,motion_direction,recall_N2,24528,322352,1.357185959815979,0.43967971205711365,0.25,13,0.3279999999795109,2026-09-13T01:56:43.238714+00:00
6133,joint,orientation,integrate_transient,24532,322396,0.656633734703064,0.4103771150112152,1.0,11,0.2660000000614673,2026-09-13T01:56:43.507345+00:00
6134,joint,orientation,recall_N2,24536,322448,0.7626027464866638,0.705227255821228,0.0,13,0.3279999999795109,2026-09-13T01:56:43.842314+00:00
6135,joint,contrast,integrate_transient,24540,322492,0.6953242421150208,0.33304524421691895,0.5,11,0.2809999999590218,2026-09-13T01:56:44.119407+00:00
6136,joint,contrast,recall_N2,24544,322544,0.6671426296234131,0.406212717294693,0.5,13,0.375,2026-09-13T01:56:44.500576+00:00
6137,joint,spatial_frequency,integrate_transient,24548,322588,0.6928918957710266,0.4720384180545807,0.75,11,0.35900000017136335,2026-09-13T01:56:44.856471+00:00
6138,joint,spatial_frequency,recall_N2,24552,322640,0.6947007179260254,0.41434183716773987,0.5,13,0.34399999980814755,2026-09-13T01:56:45.198654+00:00
6139,joint,chromatic_increment,integrate_transient,24556,322684,0.7146340012550354,1.0463210344314575,0.5,11,0.28100000019185245,2026-09-13T01:56:45.480441+00:00
6140,joint,chromatic_increment,recall_N2,24560,322736,0.7438763976097107,0.7112477421760559,0.25,13,0.34399999980814755,2026-09-13T01:56:45.819642+00:00
6141,joint,contour,anchor,24564,322744,0.1634439080953598,8.981443405151367,1.0,2,0.0940000000409782,2026-09-13T01:56:45.914323+00:00
6142,joint,contour,integrate_transient,24568,322784,0.6955615282058716,0.34073585271835327,0.75,10,0.31200000015087426,2026-09-13T01:56:46.239725+00:00
6143,joint,contour,recall_N2,24572,322836,0.6730961203575134,0.4321648180484772,0.5,13,0.375,2026-09-13T01:56:46.617346+00:00
6144,joint,natural_spectrum,integrate_transient,24576,322880,0.6959784030914307,0.508082926273346,0.5,11,0.2970000000204891,2026-09-13T01:56:46.918252+00:00
6145,joint,natural_spectrum,recall_N2,24580,322932,0.6744097471237183,0.5203639268875122,0.5,13,0.3589999999385327,2026-09-13T01:56:47.326662+00:00
6146,joint,motion_direction,decision_distractor,24584,323008,1.4121813774108887,0.5668439269065857,0.0,19,0.5160000000614673,2026-09-13T01:56:47.848303+00:00
6147,joint,motion_direction,recall_N4,24588,323076,1.4089114665985107,0.4605523347854614,0.25,17,0.46899999980814755,2026-09-13T01:56:48.320060+00:00
6148,joint,orientation,decision_distractor,24592,323152,0.6957228183746338,0.541032612323761,0.25,19,0.5,2026-09-13T01:56:48.829579+00:00
6149,joint,orientation,recall_N4,24596,323220,0.6551159620285034,0.4412486255168915,0.75,17,0.4690000000409782,2026-09-13T01:56:49.287903+00:00
6150,joint,contrast,decision_distractor,24600,323296,0.6989012956619263,0.3771417438983917,0.5,19,0.4529999999795109,2026-09-13T01:56:49.753120+00:00
6151,joint,natural_spectrum,anchor,24604,323304,0.0017725764773786068,0.04471191391348839,1.0,2,0.0940000000409782,2026-09-13T01:56:49.849063+00:00
6152,joint,contrast,recall_N4,24608,323372,0.7050615549087524,0.47083190083503723,0.25,17,0.4220000000204891,2026-09-13T01:56:50.282617+00:00
6153,joint,spatial_frequency,decision_distractor,24612,323448,0.6973317861557007,0.4135231375694275,0.5,19,0.5,2026-09-13T01:56:50.775350+00:00
6154,joint,spatial_frequency,recall_N4,24616,323516,0.6945672035217285,0.4258345663547516,0.5,17,0.42199999978765845,2026-09-13T01:56:51.207452+00:00
6155,joint,chromatic_increment,decision_distractor,24620,323592,0.750492513179779,1.7031054496765137,0.0,19,0.5,2026-09-13T01:56:51.696991+00:00
6156,joint,chromatic_increment,recall_N4,24624,323660,0.715247631072998,0.4793921709060669,0.25,17,0.4220000000204891,2026-09-13T01:56:52.119981+00:00
6157,joint,contour,decision_distractor,24628,323732,0.6851022839546204,0.5221518874168396,0.5,18,0.5779999999795109,2026-09-13T01:56:52.702155+00:00
6158,joint,contour,recall_N4,24632,323800,0.7003089189529419,0.46724948287010193,0.5,17,0.5160000000614673,2026-09-13T01:56:53.215721+00:00
6159,joint,natural_spectrum,decision_distractor,24636,323876,0.6840159296989441,0.4394424855709076,0.75,19,0.5309999999590218,2026-09-13T01:56:53.750185+00:00
6160,joint,natural_spectrum,recall_N4,24640,323944,0.6883420944213867,0.4577489197254181,0.5,17,0.48400000017136335,2026-09-13T01:56:54.233635+00:00
6161,joint,motion_direction,anchor,24644,323952,0.01451028697192669,1.7572779655456543,1.0,2,0.07899999991059303,2026-09-13T01:56:54.316304+00:00
6162,joint,motion_direction,integrate_L8,24648,323996,1.359818696975708,0.5290597081184387,0.25,11,0.3119999999180436,2026-09-13T01:56:54.630278+00:00
6163,joint,motion_direction,recall_D0,24652,324024,1.350356101989746,0.5168136358261108,0.25,7,0.2029999999795109,2026-09-13T01:56:54.840078+00:00
6164,joint,orientation,integrate_L8,24656,324068,0.7575441598892212,0.509312093257904,0.0,11,0.2970000000204891,2026-09-13T01:56:55.138423+00:00
6165,joint,orientation,recall_D0,24660,324096,0.6766399145126343,0.49150896072387695,0.5,7,0.21800000010989606,2026-09-13T01:56:55.362739+00:00
6166,joint,contrast,integrate_L8,24664,324140,0.6916318535804749,0.33828970789909363,0.75,11,0.2970000000204891,2026-09-13T01:56:55.658222+00:00
6167,joint,contrast,recall_D0,24668,324168,0.7068023681640625,0.44200754165649414,0.25,7,0.2029999999795109,2026-09-13T01:56:55.854823+00:00
6168,joint,spatial_frequency,integrate_L8,24672,324212,0.6928611993789673,0.43736696243286133,0.5,11,0.31299999984912574,2026-09-13T01:56:56.166982+00:00
6169,joint,spatial_frequency,recall_D0,24676,324240,0.6548188924789429,0.4639574885368347,1.0,7,0.2029999999795109,2026-09-13T01:56:56.374747+00:00
6170,joint,chromatic_increment,integrate_L8,24680,324284,0.6710000038146973,0.4956529438495636,0.75,11,0.28100000019185245,2026-09-13T01:56:56.651654+00:00
6171,joint,orientation,anchor,24684,324292,0.012292747385799885,0.8117617964744568,1.0,2,0.0779999999795109,2026-09-13T01:56:56.724272+00:00
6172,joint,chromatic_increment,recall_D0,24688,324320,0.6801486015319824,1.0005583763122559,0.75,7,0.20399999991059303,2026-09-13T01:56:56.933036+00:00
6173,joint,contour,integrate_L8,24692,324360,0.7083179950714111,0.36273205280303955,0.5,10,0.34300000010989606,2026-09-13T01:56:57.277280+00:00
6174,joint,contour,recall_D0,24696,324388,0.697249174118042,0.4783070385456085,0.5,7,0.2029999999795109,2026-09-13T01:56:57.489428+00:00
6175,joint,natural_spectrum,integrate_L8,24700,324432,0.6585914492607117,0.4279298484325409,0.75,11,0.28100000019185245,2026-09-13T01:56:57.779910+00:00
6176,joint,natural_spectrum,recall_D0,24704,324460,0.7159582376480103,0.5127832889556885,0.5,7,0.2029999999795109,2026-09-13T01:56:57.981458+00:00
6177,joint,motion_direction,integrate_L16,24708,324536,1.3803657293319702,0.5053515434265137,0.0,19,0.46899999980814755,2026-09-13T01:56:58.451669+00:00
6178,joint,motion_direction,recall_D2,24712,324572,1.399141788482666,0.5147140622138977,0.0,9,0.25,2026-09-13T01:56:58.697617+00:00
6179,joint,orientation,integrate_L16,24716,324648,0.7035281658172607,0.48160308599472046,0.5,19,0.5470000000204891,2026-09-13T01:56:59.242183+00:00
6180,joint,orientation,recall_D2,24720,324684,0.6983901262283325,0.5198541283607483,0.5,9,0.25,2026-09-13T01:56:59.500361+00:00
6181,joint,contrast,anchor,24724,324692,0.008678903803229332,0.5674383640289307,1.0,2,0.0779999999795109,2026-09-13T01:56:59.581418+00:00
6182,joint,contrast,integrate_L16,24728,324768,0.6951229572296143,0.3920745551586151,0.5,19,0.5160000000614673,2026-09-13T01:57:00.094999+00:00
6183,joint,contrast,recall_D2,24732,324804,0.7092347145080566,0.38569000363349915,0.25,9,0.2339999999385327,2026-09-13T01:57:00.329320+00:00
6184,joint,spatial_frequency,integrate_L16,24736,324880,0.7031078338623047,0.4942658543586731,0.25,19,0.5,2026-09-13T01:57:00.834235+00:00
6185,joint,spatial_frequency,recall_D2,24740,324916,0.6838269829750061,0.39623525738716125,0.5,9,0.2339999999385327,2026-09-13T01:57:01.071616+00:00
6186,joint,chromatic_increment,integrate_L16,24744,324992,0.7013937830924988,0.6597087383270264,0.5,19,0.4690000000409782,2026-09-13T01:57:01.550212+00:00
6187,joint,chromatic_increment,recall_D2,24748,325028,0.6783775091171265,0.828826904296875,0.5,9,0.25,2026-09-13T01:57:01.791511+00:00
6188,joint,contour,integrate_L16,24752,325100,0.7020094394683838,0.4352703094482422,0.5,18,0.5470000000204891,2026-09-13T01:57:02.340721+00:00
6189,joint,contour,recall_D2,24756,325136,0.7126619219779968,0.4770120084285736,0.25,9,0.26500000013038516,2026-09-13T01:57:02.603406+00:00
6190,joint,natural_spectrum,integrate_L16,24760,325212,0.7172185182571411,0.427981972694397,0.25,19,0.5319999998901039,2026-09-13T01:57:03.132381+00:00
6191,joint,spatial_frequency,anchor,24764,325220,0.019882895052433014,0.8797359466552734,1.0,2,0.0779999999795109,2026-09-13T01:57:03.215641+00:00
6192,joint,natural_spectrum,recall_D2,24768,325256,0.7150416374206543,0.8174249529838562,0.25,9,0.26500000013038516,2026-09-13T01:57:03.481387+00:00
6193,joint,motion_direction,integrate_L32,24772,325396,1.3308489322662354,0.5018141865730286,0.5,35,1.031999999890104,2026-09-13T01:57:04.522751+00:00
6194,joint,motion_direction,recall_D8,24776,325456,1.3862661123275757,0.494047611951828,0.0,15,0.39099999982863665,2026-09-13T01:57:04.924607+00:00
6195,joint,orientation,integrate_L32,24780,325596,0.680696964263916,0.4621019661426544,0.75,35,0.8590000001713634,2026-09-13T01:57:05.786465+00:00
6196,joint,orientation,recall_D8,24784,325656,0.6989795565605164,0.4286532998085022,0.5,15,0.35900000017136335,2026-09-13T01:57:06.157831+00:00
6197,joint,contrast,integrate_L32,24788,325796,0.6974865198135376,0.44891679286956787,0.25,35,0.9529999999795109,2026-09-13T01:57:07.109438+00:00
6198,joint,contrast,recall_D8,24792,325856,0.7089476585388184,0.3472098112106323,0.25,15,0.375,2026-09-13T01:57:07.489104+00:00
6199,joint,spatial_frequency,integrate_L32,24796,325996,0.7196371555328369,0.5980822443962097,0.25,35,0.8590000001713634,2026-09-13T01:57:08.357172+00:00
6200,joint,spatial_frequency,recall_D8,24800,326056,0.6706743240356445,0.5628949999809265,0.5,15,0.35999999986961484,2026-09-13T01:57:08.720684+00:00
6201,joint,chromatic_increment,anchor,24804,326064,0.0013389794621616602,0.06530547887086868,1.0,2,0.0779999999795109,2026-09-13T01:57:08.800422+00:00
6202,joint,chromatic_increment,integrate_L32,24808,326204,0.706590473651886,0.919810950756073,0.5,35,0.9370000001508743,2026-09-13T01:57:09.732879+00:00
6203,joint,chromatic_increment,recall_D8,24812,326264,0.681582510471344,0.5691871047019958,0.75,15,0.375,2026-09-13T01:57:10.100243+00:00
6204,joint,contour,integrate_L32,24816,326400,0.6929453611373901,0.38787174224853516,0.5,34,1.047000000020489,2026-09-13T01:57:11.154225+00:00
6205,joint,contour,recall_D8,24820,326460,0.6802744269371033,0.632697343826294,0.75,15,0.39099999982863665,2026-09-13T01:57:11.540472+00:00
6206,joint,natural_spectrum,integrate_L32,24824,326600,0.7069567441940308,0.47795775532722473,0.25,35,0.8910000000614673,2026-09-13T01:57:12.433942+00:00
6207,joint,natural_spectrum,recall_D8,24828,326660,0.7104260921478271,0.522763192653656,0.5,15,0.3899999998975545,2026-09-13T01:57:12.825366+00:00
6208,joint,motion_direction,decision_D2,24832,326712,1.4202219247817993,0.5528453588485718,0.0,13,0.3130000000819564,2026-09-13T01:57:13.146376+00:00
6209,joint,motion_direction,recall_D16,24836,326804,1.4258005619049072,0.5819777250289917,0.25,23,0.5629999998491257,2026-09-13T01:57:13.716892+00:00
6210,joint,orientation,decision_D2,24840,326856,0.6882973909378052,0.4697881042957306,0.5,13,0.3279999999795109,2026-09-13T01:57:14.051635+00:00
6211,joint,contour,anchor,24844,326864,1.0042223930358887,24.421947479248047,0.5,2,0.09300000010989606,2026-09-13T01:57:14.150287+00:00
6212,joint,orientation,recall_D16,24848,326956,0.674735963344574,0.5368754267692566,0.75,23,0.5469999997876585,2026-09-13T01:57:14.701530+00:00
6213,joint,contrast,decision_D2,24852,327008,0.6768194437026978,0.33941417932510376,0.75,13,0.3440000000409782,2026-09-13T01:57:15.048939+00:00
6214,joint,contrast,recall_D16,24856,327100,0.6445794701576233,0.4394584596157074,0.75,23,0.5779999999795109,2026-09-13T01:57:15.618670+00:00
6215,joint,spatial_frequency,decision_D2,24860,327152,0.6938726305961609,0.41063281893730164,0.75,13,0.35900000017136335,2026-09-13T01:57:15.980100+00:00
6216,joint,spatial_frequency,recall_D16,24864,327244,0.7124322056770325,0.5445765256881714,0.25,23,0.5629999998491257,2026-09-13T01:57:16.550242+00:00
6217,joint,chromatic_increment,decision_D2,24868,327296,0.6723759174346924,0.39536580443382263,0.5,13,0.3440000000409782,2026-09-13T01:57:16.888548+00:00
6218,joint,chromatic_increment,recall_D16,24872,327388,0.7564724683761597,2.6097211837768555,0.5,23,0.5619999999180436,2026-09-13T01:57:17.450004+00:00
6219,joint,contour,decision_D2,24876,327436,0.6959453225135803,0.4068922996520996,0.5,12,0.375,2026-09-13T01:57:17.822429+00:00
6220,joint,contour,recall_D16,24880,327528,0.7190030217170715,0.4830399453639984,0.5,23,0.5940000000409782,2026-09-13T01:57:18.416249+00:00
6221,joint,natural_spectrum,anchor,24884,327536,0.004099973011761904,0.5755393505096436,1.0,2,0.0940000000409782,2026-09-13T01:57:18.518494+00:00
6222,joint,natural_spectrum,decision_D2,24888,327588,0.7443188428878784,0.441783607006073,0.0,13,0.3589999999385327,2026-09-13T01:57:18.870929+00:00
6223,joint,natural_spectrum,recall_D16,24892,327680,0.71242755651474,0.43033504486083984,0.5,23,0.5940000000409782,2026-09-13T01:57:19.473335+00:00
6224,joint,motion_direction,decision_D4,24896,327740,1.3914498090744019,0.43963882327079773,0.0,15,0.40699999989010394,2026-09-13T01:57:19.890071+00:00
6225,joint,motion_direction,recall_distractor,24900,327808,1.3801685571670532,0.44824641942977905,0.25,17,0.4529999999795109,2026-09-13T01:57:20.335943+00:00
6226,joint,orientation,decision_D4,24904,327868,0.691384494304657,0.38326945900917053,0.5,15,0.375,2026-09-13T01:57:20.723899+00:00
6227,joint,orientation,recall_distractor,24908,327936,0.70806884765625,0.4942588210105896,0.25,17,0.4220000000204891,2026-09-13T01:57:21.153201+00:00
6228,joint,contrast,decision_D4,24912,327996,0.6872934699058533,0.4540117383003235,0.75,15,0.375,2026-09-13T01:57:21.522143+00:00
6229,joint,contrast,recall_distractor,24916,328064,0.7262390851974487,0.5602825880050659,0.25,17,0.43799999984912574,2026-09-13T01:57:21.960232+00:00
6230,joint,spatial_frequency,decision_D4,24920,328124,0.683991551399231,0.38055774569511414,0.25,15,0.375,2026-09-13T01:57:22.341915+00:00
6231,joint,motion_direction,anchor,24924,328132,0.08200735598802567,4.973539352416992,1.0,2,0.0940000000409782,2026-09-13T01:57:22.432790+00:00
6232,joint,spatial_frequency,recall_distractor,24928,328200,0.6883848905563354,0.5012245178222656,0.25,17,0.4529999999795109,2026-09-13T01:57:22.885397+00:00
6233,joint,chromatic_increment,decision_D4,24932,328260,0.689177930355072,0.501926064491272,0.5,15,0.4220000000204891,2026-09-13T01:57:23.310610+00:00
6234,joint,chromatic_increment,recall_distractor,24936,328328,0.7449722290039062,0.9981117248535156,0.25,17,0.4369999999180436,2026-09-13T01:57:23.749432+00:00
6235,joint,contour,decision_D4,24940,328384,0.7299589514732361,0.3915693163871765,0.25,14,0.40600000019185245,2026-09-13T01:57:24.154619+00:00
6236,joint,contour,recall_distractor,24944,328452,0.6916902661323547,0.44943860173225403,0.75,17,0.5159999998286366,2026-09-13T01:57:24.677663+00:00
6237,joint,natural_spectrum,decision_D4,24948,328512,0.7036631107330322,0.3663506507873535,0.25,15,0.3899999998975545,2026-09-13T01:57:25.075619+00:00
6238,joint,natural_spectrum,recall_distractor,24952,328580,0.7017741799354553,0.8315094113349915,0.5,17,0.4690000000409782,2026-09-13T01:57:25.541878+00:00
6239,joint,motion_direction,decision_D8,24956,328656,1.365911602973938,0.4497535526752472,0.5,19,0.48400000017136335,2026-09-13T01:57:26.035207+00:00
6240,joint,motion_direction,recall_precue,24960,328708,1.3772637844085693,0.5140879154205322,0.5,13,0.3440000000409782,2026-09-13T01:57:26.386368+00:00
6241,joint,orientation,anchor,24964,328716,0.09395751357078552,3.4390344619750977,1.0,2,0.09300000010989606,2026-09-13T01:57:26.484161+00:00
6242,joint,orientation,decision_D8,24968,328792,0.6761628985404968,0.39799854159355164,0.5,19,0.45399999991059303,2026-09-13T01:57:26.937927+00:00
6243,joint,orientation,recall_precue,24972,328844,0.6544104814529419,0.402043879032135,0.75,13,0.3119999999180436,2026-09-13T01:57:27.251925+00:00
6244,joint,contrast,decision_D8,24976,328920,0.6704694032669067,0.4522395133972168,0.75,19,0.48400000017136335,2026-09-13T01:57:27.740550+00:00
6245,joint,contrast,recall_precue,24980,328972,0.7097192406654358,0.45304515957832336,0.25,13,0.3130000000819564,2026-09-13T01:57:28.063871+00:00
6246,joint,spatial_frequency,decision_D8,24984,329048,0.7149899005889893,0.49412837624549866,0.75,19,0.46800000010989606,2026-09-13T01:57:28.525974+00:00
6247,joint,spatial_frequency,recall_precue,24988,329100,0.7300562858581543,0.5140957236289978,0.25,13,0.35999999986961484,2026-09-13T01:57:28.883800+00:00
6248,joint,chromatic_increment,decision_D8,24992,329176,0.6944213509559631,0.41562578082084656,0.75,19,0.46800000010989606,2026-09-13T01:57:29.352568+00:00
6249,joint,chromatic_increment,recall_precue,24996,329228,0.5856112241744995,0.7703593969345093,1.0,13,0.34399999980814755,2026-09-13T01:57:29.699418+00:00
